,flujo_codigo,flujo_nombre,periodo_anio,pais_codigo,pais_nombre,taric,euros,kilos,Codigo,Descripción
7175,E,Exportacion,2022,512,Chile,811,53774.42,13683.50,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7176,E,Exportacion,2021,512,Chile,811,49235.30,20236.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7177,E,Exportacion,2020,512,Chile,811,241679.33,154587.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7178,E,Exportacion,2023,720,China,811,120111.86,66440.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7179,E,Exportacion,2022,720,China,811,1684016.36,912000.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7180,E,Exportacion,2021,720,China,811,2535995.04,1607960.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7181,E,Exportacion,2020,720,China,811,2795298.00,1728000.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7182,E,Exportacion,2019,720,China,811,39552.00,24000.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7183,E,Exportacion,2023,600,Chipre,811,1087.50,198.90,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7184,E,Exportacion,2022,600,Chipre,811,67.34,6.30,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7185,E,Exportacion,2021,600,Chipre,811,33541.44,12753.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7186,E,Exportacion,2020,600,Chipre,811,49042.17,19778.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7187,E,Exportacion,2019,600,Chipre,811,23228.77,10965.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7188,E,Exportacion,2021,728,Corea del Sur (Rep. de Corea),811,63573.86,24700.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7189,E,Exportacion,2020,728,Corea del Sur (Rep. de Corea),811,54200.00,21680.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7190,E,Exportacion,2019,728,Corea del Sur (Rep. de Corea),811,29520.00,13600.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7191,E,Exportacion,2023,436,Costa Rica,811,6125.64,1920.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7192,E,Exportacion,2021,436,Costa Rica,811,9526.00,10880.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7193,E,Exportacion,2023,92,Croacia,811,5187.46,1080.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7194,E,Exportacion,2022,92,Croacia,811,30254.60,46802.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7195,E,Exportacion,2021,92,Croacia,811,76477.32,2099.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7196,E,Exportacion,2020,92,Croacia,811,2565.36,1008.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7197,E,Exportacion,2019,92,Croacia,811,1479.64,1102.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7198,E,Exportacion,2023,448,Cuba,811,63141.12,12820.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7199,E,Exportacion,2022,448,Cuba,811,29241.17,6998.60,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7200,E,Exportacion,2021,448,Cuba,811,9245.66,3312.92,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7201,E,Exportacion,2020,448,Cuba,811,9970.23,3714.90,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7202,E,Exportacion,2019,448,Cuba,811,30228.12,11460.70,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7203,E,Exportacion,2023,8,Dinamarca,811,762518.35,340776.60,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7204,E,Exportacion,2022,8,Dinamarca,811,1225049.31,708195.68,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7205,E,Exportacion,2021,8,Dinamarca,811,2032135.62,1252170.27,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7206,E,Exportacion,2020,8,Dinamarca,811,2040641.91,1230345.16,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7207,E,Exportacion,2019,8,Dinamarca,811,1645488.62,932551.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7208,E,Exportacion,2022,220,Egipto,811,95046.00,63160.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7209,E,Exportacion,2021,220,Egipto,811,40394.10,41401.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7210,E,Exportacion,2023,647,Emiratos Arabes Unidos,811,8886.06,1599.40,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7211,E,Exportacion,2022,647,Emiratos Arabes Unidos,811,120548.15,46723.20,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7212,E,Exportacion,2021,647,Emiratos Arabes Unidos,811,63740.48,20126.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7213,E,Exportacion,2020,647,Emiratos Arabes Unidos,811,194001.50,91370.42,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7214,E,Exportacion,2019,647,Emiratos Arabes Unidos,811,12459.05,2044.50,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7215,E,Exportacion,2023,63,Eslovaquia,811,54194.17,7793.60,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7216,E,Exportacion,2022,63,Eslovaquia,811,41808.58,7945.27,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7217,E,Exportacion,2021,63,Eslovaquia,811,8482.24,3491.47,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7218,E,Exportacion,2020,63,Eslovaquia,811,24866.59,2338.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7219,E,Exportacion,2019,63,Eslovaquia,811,26070.14,23293.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7220,E,Exportacion,2023,91,Eslovenia,811,561000.93,448440.50,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7221,E,Exportacion,2022,91,Eslovenia,811,590529.20,437880.70,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7222,E,Exportacion,2021,91,Eslovenia,811,597606.95,548889.17,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7223,E,Exportacion,2020,91,Eslovenia,811,453576.91,419906.40,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7224,E,Exportacion,2019,91,Eslovenia,811,400155.63,356079.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7225,E,Exportacion,2023,400,Estados Unidos,811,309580.40,91711.20,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7226,E,Exportacion,2022,400,Estados Unidos,811,898810.76,345747.20,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7227,E,Exportacion,2021,400,Estados Unidos,811,1377735.90,845339.20,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7228,E,Exportacion,2020,400,Estados Unidos,811,925753.18,685027.64,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7229,E,Exportacion,2019,400,Estados Unidos,811,934331.92,468423.70,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7230,E,Exportacion,2023,53,Estonia,811,3309.73,1061.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7231,E,Exportacion,2022,53,Estonia,811,3477.73,522.94,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7232,E,Exportacion,2021,53,Estonia,811,3124.57,369.16,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7233,E,Exportacion,2020,53,Estonia,811,17819.20,18040.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7234,E,Exportacion,2019,53,Estonia,811,241666.07,84388.40,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7235,E,Exportacion,2023,32,Finlandia,811,46196.32,24480.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7236,E,Exportacion,2022,32,Finlandia,811,246385.42,172204.48,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7237,E,Exportacion,2021,32,Finlandia,811,193351.13,125626.04,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7238,E,Exportacion,2020,32,Finlandia,811,195067.86,106035.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7239,E,Exportacion,2019,32,Finlandia,811,218262.91,146467.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7240,E,Exportacion,2023,1,Francia,811,24452056.90,12949999.95,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7241,E,Exportacion,2022,1,Francia,811,27018683.21,14719545.26,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7242,E,Exportacion,2021,1,Francia,811,20991172.13,12771501.78,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7243,E,Exportacion,2020,1,Francia,811,17339074.93,10580321.76,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7244,E,Exportacion,2019,1,Francia,811,20848674.07,13853453.31,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7245,E,Exportacion,2020,276,Ghana,811,5748.80,2070.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7246,E,Exportacion,2023,44,Gibraltar,811,19194.68,3989.24,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7247,E,Exportacion,2022,44,Gibraltar,811,15461.80,3585.57,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7248,E,Exportacion,2021,44,Gibraltar,811,9042.58,2134.10,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7249,E,Exportacion,2020,44,Gibraltar,811,3894.50,613.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7250,E,Exportacion,2019,44,Gibraltar,811,4576.25,1022.25,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7251,E,Exportacion,2023,9,Grecia,811,204241.81,314160.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7252,E,Exportacion,2022,9,Grecia,811,207218.43,231900.90,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7253,E,Exportacion,2021,9,Grecia,811,129064.35,91869.10,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7254,E,Exportacion,2020,9,Grecia,811,123338.86,86479.50,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7255,E,Exportacion,2019,9,Grecia,811,77383.60,30276.90,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7256,E,Exportacion,2019,257,Guinea Bissau,811,84.00,21.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7257,E,Exportacion,2023,310,Guinea Ecuatorial,811,22972.93,4508.49,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7258,E,Exportacion,2022,310,Guinea Ecuatorial,811,7536.21,2088.52,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7259,E,Exportacion,2021,310,Guinea Ecuatorial,811,3730.03,1149.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7260,E,Exportacion,2020,310,Guinea Ecuatorial,811,641.18,207.40,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7261,E,Exportacion,2019,310,Guinea Ecuatorial,811,517.44,108.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7262,E,Exportacion,2023,740,Hong-Kong,811,2030.14,40.80,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7263,E,Exportacion,2022,740,Hong-Kong,811,3005.67,72.20,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7264,E,Exportacion,2021,740,Hong-Kong,811,8780.09,479.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7265,E,Exportacion,2020,740,Hong-Kong,811,2781.12,123.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7266,E,Exportacion,2019,740,Hong-Kong,811,67322.49,14887.80,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7267,E,Exportacion,2023,64,Hungria,811,581465.64,194199.90,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7268,E,Exportacion,2022,64,Hungria,811,416121.18,86395.43,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7269,E,Exportacion,2021,64,Hungria,811,222599.69,60331.35,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7270,E,Exportacion,2020,64,Hungria,811,74342.55,34789.50,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7271,E,Exportacion,2019,64,Hungria,811,130017.27,122864.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7272,E,Exportacion,2023,664,India,811,66167.50,20675.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7273,E,Exportacion,2022,664,India,811,86600.78,20000.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7274,E,Exportacion,2021,664,India,811,61600.00,20000.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7275,E,Exportacion,2019,664,India,811,2798.40,240.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7276,E,Exportacion,2021,700,Indonesia,811,7988.13,1005.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7277,E,Exportacion,2023,7,Irlanda,811,330314.94,245496.46,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7278,E,Exportacion,2022,7,Irlanda,811,52988.08,7446.56,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7279,E,Exportacion,2021,7,Irlanda,811,426716.87,179148.74,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7280,E,Exportacion,2020,7,Irlanda,811,286701.63,241733.46,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7281,E,Exportacion,2019,7,Irlanda,811,194969.79,128966.80,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7282,E,Exportacion,2023,667,Islas Maldivas,811,7968.84,1800.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7283,E,Exportacion,2022,667,Islas Maldivas,811,2791.44,620.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7284,E,Exportacion,2021,667,Islas Maldivas,811,1155.24,580.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7285,E,Exportacion,2019,667,Islas Maldivas,811,1511.92,710.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7286,E,Exportacion,2022,624,Israel,811,36696.00,37600.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7287,E,Exportacion,2021,624,Israel,811,96335.22,14250.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7288,E,Exportacion,2023,5,Italia,811,3276622.56,2088052.46,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7289,E,Exportacion,2022,5,Italia,811,3310864.92,1498774.15,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7290,E,Exportacion,2021,5,Italia,811,5163426.32,1990554.61,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7291,E,Exportacion,2020,5,Italia,811,1541840.11,970661.39,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7292,E,Exportacion,2019,5,Italia,811,3216280.64,2435759.12,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7293,E,Exportacion,2023,732,Japon,811,1934962.22,592310.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7294,E,Exportacion,2022,732,Japon,811,1252035.15,442036.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7295,E,Exportacion,2021,732,Japon,811,1174860.62,437156.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7296,E,Exportacion,2020,732,Japon,811,1610544.68,614742.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7297,E,Exportacion,2019,732,Japon,811,1697897.17,473057.50,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7298,E,Exportacion,2023,628,Jordania,811,25451.03,7072.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7299,E,Exportacion,2022,628,Jordania,811,15921.16,6117.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7300,E,Exportacion,2021,628,Jordania,811,19319.26,11260.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7301,E,Exportacion,2020,628,Jordania,811,30705.44,12400.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7302,E,Exportacion,2019,628,Jordania,811,16870.56,8390.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7303,E,Exportacion,2023,636,Kuwait,811,21015.29,7999.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7304,E,Exportacion,2022,636,Kuwait,811,16107.62,6195.20,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7305,E,Exportacion,2021,636,Kuwait,811,66074.86,30201.60,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7306,E,Exportacion,2020,636,Kuwait,811,55355.58,24733.60,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7307,E,Exportacion,2023,54,Letonia,811,113964.76,17447.80,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7308,E,Exportacion,2022,54,Letonia,811,160875.88,27560.10,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7309,E,Exportacion,2021,54,Letonia,811,6238.18,4130.37,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7310,E,Exportacion,2020,54,Letonia,811,17237.70,35318.40,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7311,E,Exportacion,2019,54,Letonia,811,84003.80,77904.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7312,E,Exportacion,2022,216,Libia,811,64669.74,7488.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7313,E,Exportacion,2023,37,Liechtenstein,811,152985.00,21700.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7314,E,Exportacion,2023,55,Lituania,811,44111.90,8356.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7315,E,Exportacion,2022,55,Lituania,811,35007.58,23551.87,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7316,E,Exportacion,2021,55,Lituania,811,117253.35,65116.49,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7317,E,Exportacion,2020,55,Lituania,811,67261.50,65439.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7318,E,Exportacion,2019,55,Lituania,811,217468.99,87491.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7319,E,Exportacion,2023,18,Luxemburgo,811,19015.42,23340.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7320,E,Exportacion,2022,18,Luxemburgo,811,14160.71,16351.31,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7321,E,Exportacion,2021,18,Luxemburgo,811,35864.97,30015.61,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7322,E,Exportacion,2020,18,Luxemburgo,811,143353.91,91156.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7323,E,Exportacion,2019,18,Luxemburgo,811,54499.57,32519.60,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7324,E,Exportacion,2023,701,Malasia,811,42832.10,3860.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7325,E,Exportacion,2019,701,Malasia,811,7021.11,1440.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7326,E,Exportacion,2023,46,Malta,811,7064.52,1299.30,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7327,E,Exportacion,2022,46,Malta,811,8381.70,1191.86,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
7328,E,Exportacion,2021,46,Malta,811,2496.73,916.00,811,"frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante "
